Date,BOVA11.SA,SMAL11.SA,IVVB11.SA,PETR4.SA,VALE3.SA,ITUB4.SA,SPY,QQQ,IWM,EEM,GLD,TLT,BTC-USD,ETH-USD,BNB-USD,SOL-USD,ADA-USD
2023-03-26,,,,,,,,,,,,,27994.330078125,1775.6767578125,328.88800048828125,20.97551918029785,0.3562450110912323
2023-03-27,96.54000091552734,86.61000061035156,228.6999969482422,13.532538414001465,62.94089126586914,18.04090118408203,383.7171630859375,304.152587890625,168.45895385742188,36.22743225097656,181.9499969482422,93.89524841308594,27139.888671875,1715.4608154296875,310.9491271972656,19.921674728393555,0.34551000595092773
2023-03-28,98.02999877929688,87.69999694824219,226.5500030517578,13.77189826965332,63.606048583984375,18.124914169311523,382.85589599609375,302.53704833984375,168.2164764404297,36.74550247192383,183.44000244140625,94.06623077392578,27268.130859375,1772.78564453125,313.2606201171875,20.4706974029541,0.3683539927005768
2023-03-29,98.55000305175781,87.16999816894531,227.8800048828125,13.952875137329102,64.51962280273438,18.300586700439453,388.4206237792969,308.0534973144531,170.12705993652344,36.849117279052734,182.52999877929688,93.87725830078125,28348.44140625,1793.0018310546875,313.8417663574219,21.111467361450195,0.38158899545669556
2023-03-30,100.47000122070312,89.0999984741211,227.8000030517578,13.993741989135742,65.5694351196289,18.804698944091797,390.6949462890625,310.96929931640625,169.89427185058594,37.21648025512695,184.17999267578125,94.30918884277344,28033.5625,1792.7371826171875,316.56756591796875,20.55104637145996,0.376459002494812
2023-03-31,98.48999786376953,87.81999969482422,229.75,13.690166473388672,64.34332275390625,18.89635467529297,396.2016296386719,316.1409606933594,173.01715087890625,37.16938018798828,183.22000122070312,95.7220230102539,28478.484375,1822.0220947265625,317.0400085449219,21.170495986938477,0.39892300963401794
2023-04-01,,,,,,,,,,,,,28411.03515625,1813.860595703125,315.2173156738281,20.97564125061035,0.38538798689842224
2023-04-02,,,,,,,,,,,,,28199.30859375,1795.7081298828125,313.9286193847656,20.536975860595703,0.38175299763679504
2023-04-03,98.30000305175781,86.5,230.6999969482422,14.297322273254395,64.35933685302734,18.367151260375977,397.71136474609375,315.37261962890625,173.09474182128906,37.24474334716797,184.5399932861328,96.17221069335938,27790.220703125,1810.297119140625,308.5623779296875,20.443050384521484,0.3871389925479889
2023-04-04,98.51000213623047,87.0,229.77999877929688,14.16888427734375,62.540199279785156,18.73404884338379,395.5047912597656,314.3087158203125,170.05917358398438,37.24474334716797,187.97999572753906,96.6503677368164,28168.08984375,1871.005126953125,310.9948425292969,20.924619674682617,0.3896830081939697
